date,subsite,time,age,count,year
2013-04-19T00:00:00Z,BL,14:57:00,pup,160,2013
2013-04-19T00:00:00Z,DP,14:10:00,adult,498,2013
2013-04-19T00:00:00Z,DP,14:10:00,pup,296,2013
2013-04-21T00:00:00Z,BL,16:30:00,adult,320,2013
2013-04-21T00:00:00Z,BL,16:30:00,pup,82,2013
2013-04-22T00:00:00Z,BL,15:55:00,adult,365,2013
2013-04-22T00:00:00Z,BL,15:55:00,pup,182,2013
2013-04-22T00:00:00Z,DE,15:00:00,adult,633,2013
2013-04-22T00:00:00Z,DE,15:00:00,pup,292,2013
2013-04-25T00:00:00Z,DP,16:00:00,adult,569,2013
2013-04-25T00:00:00Z,DP,16:00:00,pup,431,2013
2013-04-26T00:00:00Z,DE,08:45:00,adult,617,2013
2013-04-26T00:00:00Z,DE,08:45:00,pup,311,2013
2013-04-27T00:00:00Z,BL,11:20:00,adult,216,2013
2013-04-27T00:00:00Z,BL,11:20:00,pup,53,2013
2013-04-28T00:00:00Z,DP,10:45:00,adult,220,2013
2013-04-28T00:00:00Z,DP,10:45:00,pup,124,2013
2013-04-29T00:00:00Z,BL,11:25:00,adult,327,2013
2013-04-29T00:00:00Z,BL,11:25:00,pup,232,2013
2013-05-02T00:00:00Z,DE,12:30:00,adult,560,2013
2013-05-02T00:00:00Z,DE,12:30:00,pup,333,2013
2013-05-02T00:00:00Z,DP,12:30:00,adult,328,2013
2013-05-02T00:00:00Z,DP,12:30:00,pup,193,2013
2013-05-03T00:00:00Z,BL,14:15:00,adult,320,2013
2013-05-03T00:00:00Z,BL,14:15:00,pup,214,2013
2013-05-06T00:00:00Z,BL,15:20:00,adult,357,2013
2013-05-06T00:00:00Z,BL,15:20:00,pup,211,2013
2013-05-06T00:00:00Z,DE,16:00:00,adult,549,2013
2013-05-06T00:00:00Z,DE,16:00:00,pup,315,2013
2013-05-07T00:00:00Z,DP,14:40:00,adult,343,2013
2013-05-07T00:00:00Z,DP,14:40:00,pup,211,2013
2013-05-10T00:00:00Z,DE,09:00:00,adult,605,2013
2013-05-10T00:00:00Z,DE,09:00:00,pup,246,2013
2013-05-14T00:00:00Z,BL,11:00:00,adult,232,2013
2013-05-14T00:00:00Z,BL,11:00:00,pup,175,2013
2013-05-14T00:00:00Z,DP,13:15:00,adult,422,2013
2013-05-14T00:00:00Z,DP,13:15:00,pup,212,2013
2013-05-15T00:00:00Z,DE,10:05:00,adult,536,2013
2013-05-15T00:00:00Z,DE,10:05:00,pup,217,2013
2013-05-17T00:00:00Z,DE,12:05:00,adult,470,2013
2013-05-17T00:00:00Z,DE,12:05:00,pup,270,2013
2013-05-19T00:00:00Z,BL,14:55:00,adult,214,2013
2013-05-19T00:00:00Z,BL,14:55:00,pup,101,2013
2013-05-20T00:00:00Z,DE,14:50:00,adult,428,2013
2013-05-20T00:00:00Z,DE,14:50:00,pup,206,2013
2013-05-20T00:00:00Z,DP,12:40:00,adult,378,2013
2013-05-20T00:00:00Z,DP,12:40:00,pup,117,2013
2013-05-21T00:00:00Z,DP,14:00:00,adult,442,2013
2013-05-21T00:00:00Z,DP,14:00:00,pup,206,2013
2013-05-22T00:00:00Z,BL,16:40:00,adult,210,2013
2013-05-22T00:00:00Z,BL,16:40:00,pup,91,2013
2013-05-28T00:00:00Z,BL,11:35:00,adult,92,2013
2013-05-28T00:00:00Z,BL,11:35:00,pup,52,2013
2013-05-30T00:00:00Z,DP,10:45:00,adult,431,2013
2013-05-30T00:00:00Z,DP,10:45:00,pup,55,2013
2013-05-31T00:00:00Z,DE,12:20:00,adult,352,2013
2013-05-31T00:00:00Z,DE,12:20:00,pup,59,2013
2013-05-31T00:00:00Z,DP,13:00:00,adult,458,2013
2013-05-31T00:00:00Z,DP,13:00:00,pup,45,2013
2014-03-06T00:00:00Z,BL,10:55:00,adult,268,2014
2014-03-07T00:00:00Z,DE,12:00:00,adult,549,2014
2014-03-08T00:00:00Z,DP,10:30:00,adult,385,2014
2014-03-11T00:00:00Z,DP,13:25:00,adult,98,2014
2014-03-12T00:00:00Z,BL,15:30:00,adult,182,2014
2014-03-12T00:00:00Z,DE,16:30:00,adult,466,2014
2014-03-14T00:00:00Z,BL,16:30:00,adult,204,2014
2014-03-14T00:00:00Z,DP,16:15:00,adult,403,2014
2014-03-14T00:00:00Z,DP,16:15:00,pup,2,2014
2014-03-20T00:00:00Z,BL,11:00:00,adult,168,2014
2014-03-20T00:00:00Z,DE,11:00:00,adult,380,2014
2014-03-22T00:00:00Z,BL,11:20:00,adult,163,2014
2014-03-22T00:00:00Z,DP,11:10:00,adult,295,2014
2014-03-22T00:00:00Z,DP,11:10:00,pup,2,2014
2014-03-24T00:00:00Z,BL,14:30:00,adult,237,2014
2014-03-24T00:00:00Z,DE,14:00:00,adult,359,2014
2014-03-24T00:00:00Z,DE,14:00:00,pup,1,2014
2014-03-24T00:00:00Z,DP,13:35:00,adult,186,2014
2014-03-24T00:00:00Z,DP,13:35:00,pup,7,2014
2014-03-25T00:00:00Z,BL,15:30:00,adult,175,2014
2014-03-26T00:00:00Z,DE,15:20:00,adult,345,2014
2014-03-26T00:00:00Z,DE,15:20:00,pup,1,2014
2014-03-28T00:00:00Z,DP,14:55:00,adult,476,2014
2014-03-28T00:00:00Z,DP,14:55:00,pup,12,2014
2014-04-03T00:00:00Z,DE,10:00:00,adult,619,2014
2014-04-03T00:00:00Z,DE,10:00:00,pup,22,2014
2014-04-04T00:00:00Z,BL,11:40:00,adult,365,2014
2014-04-04T00:00:00Z,BL,11:40:00,pup,27,2014
2014-04-04T00:00:00Z,DP,09:50:00,adult,416,2014
2014-04-04T00:00:00Z,DP,09:50:00,pup,70,2014
2014-04-05T00:00:00Z,DP,13:00:00,adult,526,2014
2014-04-05T00:00:00Z,DP,13:00:00,pup,78,2014
2014-04-06T00:00:00Z,DP,11:45:00,adult,369,2014
2014-04-06T00:00:00Z,DP,11:45:00,pup,94,2014
2014-04-07T00:00:00Z,BL,14:00:00,adult,356,2014
2014-04-07T00:00:00Z,BL,14:00:00,pup,77,2014
2014-04-08T00:00:00Z,DE,14:00:00,adult,642,2014
2014-04-08T00:00:00Z,DE,14:00:00,pup,89,2014
2014-04-10T00:00:00Z,BL,15:15:00,adult,337,2014
2014-04-10T00:00:00Z,BL,15:15:00,pup,82,2014
2014-04-10T00:00:00Z,DP,16:45:00,adult,527,2014
2014-04-10T00:00:00Z,DP,16:45:00,pup,213,2014
2014-04-13T00:00:00Z,DE,17:20:00,adult,667,2014
2014-04-13T00:00:00Z,DE,17:20:00,pup,137,2014
2014-04-17T00:00:00Z,BL,10:45:00,adult,338,2014
2014-04-17T00:00:00Z,BL,10:45:00,pup,128,2014
2014-04-17T00:00:00Z,DP,10:45:00,adult,355,2014
2014-04-17T00:00:00Z,DP,10:45:00,pup,257,2014
2014-04-18T00:00:00Z,DE,10:15:00,adult,735,2014
2014-04-18T00:00:00Z,DE,10:15:00,pup,226,2014
2014-04-21T00:00:00Z,DE,12:00:00,adult,764,2014
2014-04-21T00:00:00Z,DE,12:00:00,pup,233,2014
2014-04-21T00:00:00Z,DP,11:30:00,adult,456,2014
2014-04-21T00:00:00Z,DP,11:30:00,pup,180,2014
2014-04-24T00:00:00Z,DE,14:55:00,adult,720,2014
2014-04-24T00:00:00Z,DE,14:55:00,pup,344,2014
2014-04-24T00:00:00Z,DP,13:30:00,adult,567,2014
2014-04-24T00:00:00Z,DP,13:30:00,pup,368,2014
2014-04-27T00:00:00Z,BL,17:40:00,adult,342,2014
2014-04-27T00:00:00Z,BL,17:40:00,pup,178,2014
2014-04-28T00:00:00Z,DP,15:15:00,adult,709,2014
2014-04-28T00:00:00Z,DP,15:15:00,pup,330,2014
2014-04-29T00:00:00Z,DE,08:50:00,adult,678,2014
2014-04-29T00:00:00Z,DE,08:50:00,pup,302,2014
2014-05-01T00:00:00Z,BL,10:40:00,adult,310,2014
2014-05-01T00:00:00Z,BL,10:40:00,pup,206,2014
2014-05-01T00:00:00Z,DE,08:26:00,adult,701,2014
2014-05-01T00:00:00Z,DE,08:26:00,pup,277,2014
2014-05-01T00:00:00Z,DP,11:35:00,adult,302,2014
2014-05-01T00:00:00Z,DP,11:35:00,pup,273,2014
2014-05-04T00:00:00Z,BL,11:20:00,adult,402,2014
2014-05-04T00:00:00Z,BL,11:20:00,pup,196,2014
2014-05-06T00:00:00Z,BL,11:45:00,adult,369,2014
2014-05-06T00:00:00Z,BL,11:45:00,pup,218,2014
2014-05-07T00:00:00Z,DE,14:15:00,adult,745,2014
2014-05-07T00:00:00Z,DE,14:15:00,pup,335,2014
2014-05-09T00:00:00Z,BL,15:15:00,adult,352,2014
2014-05-09T00:00:00Z,BL,15:15:00,pup,176,2014
2014-05-09T00:00:00Z,DP,14:50:00,adult,634,2014
2014-05-09T00:00:00Z,DP,14:50:00,pup,347,2014
2014-05-15T00:00:00Z,DE,09:45:00,adult,450,2014
2014-05-15T00:00:00Z,DE,09:45:00,pup,259,2014
2014-05-15T00:00:00Z,DP,10:30:00,adult,219,2014
2014-05-15T00:00:00Z,DP,10:30:00,pup,159,2014
2014-05-17T00:00:00Z,BL,10:00:00,adult,202,2014
2014-05-17T00:00:00Z,BL,10:00:00,pup,117,2014
2014-05-20T00:00:00Z,BL,11:25:00,adult,236,2014
2014-05-20T00:00:00Z,BL,11:25:00,pup,101,2014
2014-05-20T00:00:00Z,DE,12:20:00,adult,560,2014
2014-05-20T00:00:00Z,DE,12:20:00,pup,148,2014
2014-05-22T00:00:00Z,BL,14:30:00,adult,266,2014
2014-05-22T00:00:00Z,BL,14:30:00,pup,67,2014
2014-05-22T00:00:00Z,DP,12:55:00,adult,334,2014
2014-05-22T00:00:00Z,DP,12:55:00,pup,176,2014
2014-05-23T00:00:00Z,DE,13:30:00,adult,429,2014
2014-05-23T00:00:00Z,DE,13:30:00,pup,209,2014
2014-05-29T00:00:00Z,DE,08:55:00,adult,541,2014
2014-05-29T00:00:00Z,DE,08:55:00,pup,108,2014
2014-05-29T00:00:00Z,DP,09:00:00,adult,223,2014
2014-05-29T00:00:00Z,DP,09:00:00,pup,67,2014
2014-05-30T00:00:00Z,BL,09:40:00,adult,192,2014
2014-05-30T00:00:00Z,BL,09:40:00,pup,43,2014
2014-05-31T00:00:00Z,DP,10:10:00,adult,343,2014
2014-05-31T00:00:00Z,DP,10:10:00,pup,56,2014
2015-03-04T00:00:00Z,BL,15:45:00,adult,221,2015
2015-03-05T00:00:00Z,DP,15:30:00,adult,132,2015
2015-03-10T00:00:00Z,BL,09:50:00,adult,162,2015
2015-03-13T00:00:00Z,BL,14:45:00,adult,183,2015
2015-03-13T00:00:00Z,DE,13:10:00,adult,283,2015
2015-03-13T00:00:00Z,DE,13:10:00,pup,1,2015
2015-03-14T00:00:00Z,DP,15:05:00,adult,226,2015
2015-03-16T00:00:00Z,BL,15:25:00,adult,174,2015
2015-03-16T00:00:00Z,DP,16:10:00,adult,177,2015
2015-03-18T00:00:00Z,DE,16:15:00,adult,279,2015
2015-03-18T00:00:00Z,DE,16:15:00,pup,1,2015
2015-03-19T00:00:00Z,DP,15:15:00,adult,154,2015
2015-03-19T00:00:00Z,DP,15:15:00,pup,1,2015
2015-03-24T00:00:00Z,BL,10:45:00,adult,150,2015
2015-03-24T00:00:00Z,DE,10:35:00,adult,314,2015
2015-03-24T00:00:00Z,DE,10:35:00,pup,2,2015
2015-03-27T00:00:00Z,BL,14:30:00,adult,195,2015
2015-03-27T00:00:00Z,DE,14:00:00,adult,274,2015
2015-03-27T00:00:00Z,DE,14:00:00,pup,5,2015
2015-03-29T00:00:00Z,BL,15:10:00,adult,162,2015
2015-03-29T00:00:00Z,DE,15:00:00,adult,241,2015
2015-03-29T00:00:00Z,DE,15:00:00,pup,15,2015
2015-03-31T00:00:00Z,DE,17:02:00,adult,278,2015
2015-03-31T00:00:00Z,DE,17:02:00,pup,15,2015
2015-04-07T00:00:00Z,BL,09:50:00,adult,165,2015
2015-04-07T00:00:00Z,BL,09:50:00,pup,35,2015
2015-04-08T00:00:00Z,DE,10:15:00,adult,436,2015
2015-04-08T00:00:00Z,DE,10:15:00,pup,95,2015
2015-04-10T00:00:00Z,BL,10:22:00,adult,287,2015
2015-04-10T00:00:00Z,BL,10:22:00,pup,98,2015
2015-04-10T00:00:00Z,DP,11:30:00,adult,264,2015
2015-04-10T00:00:00Z,DP,11:30:00,pup,95,2015
2015-04-11T00:00:00Z,DE,11:50:00,adult,443,2015
2015-04-11T00:00:00Z,DE,11:50:00,pup,158,2015
2015-04-12T00:00:00Z,BL,11:55:00,adult,247,2015
2015-04-12T00:00:00Z,BL,11:55:00,pup,119,2015
2015-04-12T00:00:00Z,DP,12:00:00,adult,279,2015
2015-04-12T00:00:00Z,DP,12:00:00,pup,111,2015
2015-04-15T00:00:00Z,DE,15:00:00,adult,487,2015
2015-04-15T00:00:00Z,DE,15:00:00,pup,223,2015
2015-04-16T00:00:00Z,BL,15:40:00,adult,330,2015
2015-04-16T00:00:00Z,BL,15:40:00,pup,145,2015
2015-04-18T00:00:00Z,DP,16:50:00,adult,392,2015
2015-04-18T00:00:00Z,DP,16:50:00,pup,187,2015
2015-04-21T00:00:00Z,DE,09:40:00,adult,593,2015
2015-04-21T00:00:00Z,DE,09:40:00,pup,254,2015
2015-04-23T00:00:00Z,BL,12:15:00,adult,308,2015
2015-04-23T00:00:00Z,BL,12:15:00,pup,159,2015
2015-04-25T00:00:00Z,BL,12:20:00,adult,222,2015
2015-04-25T00:00:00Z,BL,12:20:00,pup,116,2015
2015-04-25T00:00:00Z,DE,13:00:00,adult,839,2015
2015-04-25T00:00:00Z,DE,13:00:00,pup,337,2015
2015-04-26T00:00:00Z,DP,13:20:00,adult,418,2015
2015-04-26T00:00:00Z,DP,13:20:00,pup,179,2015
2015-04-28T00:00:00Z,DP,14:20:00,adult,442,2015
2015-04-28T00:00:00Z,DP,14:20:00,pup,267,2015
2015-04-29T00:00:00Z,DE,15:00:00,adult,549,2015
2015-04-29T00:00:00Z,DE,15:00:00,pup,338,2015
2015-05-01T00:00:00Z,BL,17:00:00,adult,223,2015
2015-05-01T00:00:00Z,BL,17:00:00,pup,104,2015
2015-05-01T00:00:00Z,DP,13:35:00,adult,400,2015
2015-05-01T00:00:00Z,DP,13:35:00,pup,268,2015
2015-05-05T00:00:00Z,BL,10:25:00,adult,233,2015
2015-05-05T00:00:00Z,BL,10:25:00,pup,125,2015
2015-05-06T00:00:00Z,DE,11:00:00,adult,353,2015
2015-05-06T00:00:00Z,DE,11:00:00,pup,218,2015
2015-05-07T00:00:00Z,BL,10:00:00,adult,223,2015
2015-05-07T00:00:00Z,BL,10:00:00,pup,116,2015
2015-05-08T00:00:00Z,DP,10:05:00,adult,194,2015
2015-05-08T00:00:00Z,DP,10:05:00,pup,102,2015
2015-05-09T00:00:00Z,DE,10:55:00,adult,344,2015
2015-05-09T00:00:00Z,DE,10:55:00,pup,200,2015
2015-05-11T00:00:00Z,BL,15:10:00,adult,215,2015
2015-05-11T00:00:00Z,BL,15:10:00,pup,85,2015
2015-05-11T00:00:00Z,DE,12:15:00,adult,345,2015
2015-05-11T00:00:00Z,DE,12:15:00,pup,109,2015
2015-05-12T00:00:00Z,DE,13:10:00,adult,348,2015
2015-05-12T00:00:00Z,DE,13:10:00,pup,111,2015
2015-05-13T00:00:00Z,DE,14:15:00,adult,392,2015
2015-05-13T00:00:00Z,DE,14:15:00,pup,141,2015
2015-05-15T00:00:00Z,DP,15:40:00,adult,69,2015
2015-05-15T00:00:00Z,DP,15:40:00,pup,30,2015
2015-05-19T00:00:00Z,DE,09:43:00,adult,149,2015
2015-05-19T00:00:00Z,DE,09:43:00,pup,57,2015
2015-05-21T00:00:00Z,DP,11:30:00,adult,173,2015
2015-05-21T00:00:00Z,DP,11:30:00,pup,36,2015
2015-05-22T00:00:00Z,BL,10:30:00,adult,176,2015
2015-05-22T00:00:00Z,BL,10:30:00,pup,55,2015
2015-05-22T00:00:00Z,DE,11:00:00,adult,343,2015
2015-05-22T00:00:00Z,DE,11:00:00,pup,72,2015
2015-05-24T00:00:00Z,DE,12:00:00,adult,355,2015
2015-05-24T00:00:00Z,DE,12:00:00,pup,29,2015
2015-05-26T00:00:00Z,DE,13:00:00,adult,126,2015
2015-05-26T00:00:00Z,DE,13:00:00,pup,32,2015
2015-05-27T00:00:00Z,BL,13:45:00,adult,227,2015
2015-05-27T00:00:00Z,BL,13:45:00,pup,26,2015
2015-05-30T00:00:00Z,DP,13:40:00,adult,445,2015
2015-05-30T00:00:00Z,DP,13:40:00,pup,53,2015
2016-03-02T00:00:00Z,BL,14:10:00,adult,197,2016
2016-03-04T00:00:00Z,BL,15:05:00,adult,132,2016
2016-03-06T00:00:00Z,BL,15:35:00,adult,220,2016
2016-03-06T00:00:00Z,DP,13:15:00,adult,73,2016
2016-03-06T00:00:00Z,DP,13:15:00,pup,1,2016
2016-03-14T00:00:00Z,DE,11:10:00,adult,425,2016
2016-03-16T00:00:00Z,BL,15:00:00,adult,223,2016
2016-03-16T00:00:00Z,BL,15:00:00,pup,1,2016
2016-03-17T00:00:00Z,DP,15:50:00,adult,200,2016
2016-03-17T00:00:00Z,DP,15:50:00,pup,4,2016
2016-03-19T00:00:00Z,BL,17:45:00,adult,155,2016
2016-03-19T00:00:00Z,DP,14:59:00,adult,102,2016
2016-03-19T00:00:00Z,DP,14:59:00,pup,1,2016
2016-03-22T00:00:00Z,DE,18:00:00,adult,223,2016
2016-03-22T00:00:00Z,DE,18:00:00,pup,1,2016
2016-03-24T00:00:00Z,DE,09:20:00,adult,202,2016
2016-03-24T00:00:00Z,DE,09:20:00,pup,3,2016
2016-03-26T00:00:00Z,BL,09:45:00,adult,70,2016
2016-03-26T00:00:00Z,BL,09:45:00,pup,2,2016
2016-03-27T00:00:00Z,DP,10:00:00,adult,45,2016
2016-03-27T00:00:00Z,DP,10:00:00,pup,2,2016
2016-03-29T00:00:00Z,BL,11:45:00,adult,154,2016
2016-03-29T00:00:00Z,BL,11:45:00,pup,6,2016
2016-04-01T00:00:00Z,DE,14:15:00,adult,242,2016
2016-04-01T00:00:00Z,DE,14:15:00,pup,12,2016
2016-04-02T00:00:00Z,DP,13:30:00,adult,136,2016
2016-04-02T00:00:00Z,DP,13:30:00,pup,18,2016
2016-04-04T00:00:00Z,BL,15:00:00,adult,171,2016
2016-04-04T00:00:00Z,BL,15:00:00,pup,18,2016
2016-04-04T00:00:00Z,DP,13:11:00,adult,147,2016
2016-04-04T00:00:00Z,DP,13:11:00,pup,18,2016
2016-04-06T00:00:00Z,BL,17:00:00,adult,174,2016
2016-04-06T00:00:00Z,BL,17:00:00,pup,32,2016
2016-04-07T00:00:00Z,DP,16:40:00,adult,223,2016
2016-04-07T00:00:00Z,DP,16:40:00,pup,62,2016
2016-04-08T00:00:00Z,DE,09:20:00,adult,243,2016
2016-04-08T00:00:00Z,DE,09:20:00,pup,57,2016
2016-04-11T00:00:00Z,DE,11:20:00,adult,336,2016
2016-04-11T00:00:00Z,DE,11:20:00,pup,70,2016
2016-04-12T00:00:00Z,DP,12:10:00,adult,307,2016
2016-04-12T00:00:00Z,DP,12:10:00,pup,134,2016
2016-04-14T00:00:00Z,DP,12:55:00,adult,277,2016
2016-04-14T00:00:00Z,DP,12:55:00,pup,148,2016
2016-04-16T00:00:00Z,BL,15:20:00,adult,299,2016
2016-04-16T00:00:00Z,BL,15:20:00,pup,127,2016
2016-04-16T00:00:00Z,DE,14:30:00,adult,473,2016
2016-04-16T00:00:00Z,DE,14:30:00,pup,168,2016
2016-04-17T00:00:00Z,DE,15:20:00,adult,469,2016
2016-04-17T00:00:00Z,DE,15:20:00,pup,195,2016
2016-04-18T00:00:00Z,DE,16:48:00,adult,412,2016
2016-04-18T00:00:00Z,DE,16:48:00,pup,199,2016
2016-04-18T00:00:00Z,DP,15:50:00,adult,335,2016
2016-04-18T00:00:00Z,DP,15:50:00,pup,162,2016
2016-04-23T00:00:00Z,BL,09:40:00,adult,234,2016
2016-04-23T00:00:00Z,BL,09:40:00,pup,116,2016
2016-04-25T00:00:00Z,BL,09:30:00,adult,247,2016
2016-04-25T00:00:00Z,BL,09:30:00,pup,88,2016
2016-04-25T00:00:00Z,DP,12:00:00,adult,325,2016
2016-04-25T00:00:00Z,DP,12:00:00,pup,247,2016
2016-04-27T00:00:00Z,DE,09:45:00,adult,410,2016
2016-04-27T00:00:00Z,DE,09:45:00,pup,207,2016
2016-04-28T00:00:00Z,BL,11:45:00,adult,256,2016
2016-04-28T00:00:00Z,BL,11:45:00,pup,166,2016
2016-04-29T00:00:00Z,BL,14:05:00,adult,307,2016
2016-04-29T00:00:00Z,BL,14:05:00,pup,123,2016
2016-04-29T00:00:00Z,DE,11:20:00,adult,464,2016
2016-04-29T00:00:00Z,DE,11:20:00,pup,296,2016
2016-04-30T00:00:00Z,DP,12:30:00,adult,275,2016
2016-04-30T00:00:00Z,DP,12:30:00,pup,135,2016
2016-05-03T00:00:00Z,BL,15:45:00,adult,304,2016
2016-05-03T00:00:00Z,BL,15:45:00,pup,114,2016
2016-05-03T00:00:00Z,DE,15:30:00,adult,420,2016
2016-05-03T00:00:00Z,DE,15:30:00,pup,221,2016
2016-05-03T00:00:00Z,DP,15:35:00,adult,268,2016
2016-05-03T00:00:00Z,DP,15:35:00,pup,180,2016
2016-05-04T00:00:00Z,BL,16:50:00,adult,213,2016
2016-05-04T00:00:00Z,BL,16:50:00,pup,150,2016
2016-05-05T00:00:00Z,DP,14:00:00,adult,303,2016
2016-05-05T00:00:00Z,DP,14:00:00,pup,208,2016
2016-05-09T00:00:00Z,BL,09:50:00,adult,228,2016
2016-05-09T00:00:00Z,BL,09:50:00,pup,93,2016
2016-05-09T00:00:00Z,DE,10:00:00,adult,455,2016
2016-05-09T00:00:00Z,DE,10:00:00,pup,180,2016
2016-05-11T00:00:00Z,DP,11:10:00,adult,209,2016
2016-05-11T00:00:00Z,DP,11:10:00,pup,118,2016
2016-05-12T00:00:00Z,DE,11:15:00,adult,451,2016
2016-05-12T00:00:00Z,DE,11:15:00,pup,167,2016
2016-05-13T00:00:00Z,BL,13:08:00,adult,270,2016
2016-05-13T00:00:00Z,BL,13:08:00,pup,121,2016
2016-05-15T00:00:00Z,DP,14:00:00,adult,378,2016
2016-05-15T00:00:00Z,DP,14:00:00,pup,66,2016
2016-05-16T00:00:00Z,DE,15:00:00,adult,445,2016
2016-05-16T00:00:00Z,DE,15:00:00,pup,132,2016
2016-05-18T00:00:00Z,BL,16:55:00,adult,173,2016
2016-05-18T00:00:00Z,BL,16:55:00,pup,121,2016
2016-05-18T00:00:00Z,DP,16:15:00,adult,317,2016
2016-05-18T00:00:00Z,DP,16:15:00,pup,88,2016
2016-05-21T00:00:00Z,DP,08:45:00,adult,69,2016
2016-05-21T00:00:00Z,DP,08:45:00,pup,39,2016
2016-05-22T00:00:00Z,BL,09:35:00,adult,152,2016
2016-05-22T00:00:00Z,BL,09:35:00,pup,35,2016
2016-05-25T00:00:00Z,BL,09:28:00,adult,158,2016
2016-05-25T00:00:00Z,BL,09:28:00,pup,28,2016
2016-05-25T00:00:00Z,DE,11:30:00,adult,276,2016
2016-05-25T00:00:00Z,DE,11:30:00,pup,33,2016
2016-05-25T00:00:00Z,DP,10:00:00,adult,228,2016
2016-05-25T00:00:00Z,DP,10:00:00,pup,35,2016
2016-05-26T00:00:00Z,DP,10:15:00,adult,250,2016
